net_ev,volatility,efficiency,capital_required,user_bankroll,recommendation
-0.6012544802867383,115.62848259686851,-0.6012544802867383,1302.0,734.0,AVOID
-0.530587522713507,97.42785792574935,-0.530587522713507,1651.0,3012.0,AVOID
-1.0,0.0,-1.0,198.0,4305.0,AVOID
-4.2290158219361755,155.00896031448562,-0.8458031643872351,6215.0,1728.0,AVOID
-0.7957054388799139,40.37677907157088,-0.7957054388799139,2476.0,867.0,AVOID
-0.9463458714560036,45.833333333333336,-0.9463458714560036,2951.0,2849.0,AVOID
-0.9245364381198793,43.21208107251124,-0.9245364381198793,1546.0,3031.0,AVOID
-2.522201078338091,599.0036214762534,-0.5044402156676182,5255.0,4609.0,AVOID
-0.9354005167958657,0.0,-0.9354005167958657,129.0,2753.0,AVOID
-1.7575757575757576,23.132468763863294,-0.8787878787878788,1540.0,1950.0,AVOID
-0.9575023142304132,18.451266773363777,-0.9575023142304132,3961.0,3500.0,AVOID
-0.9587191358024691,13.071798406502714,-0.9587191358024691,1080.0,2981.0,AVOID
-0.9339990817263545,6.928995160692485,-0.9339990817263545,2904.0,4014.0,AVOID
-2.470978441127695,245.83333333333331,-0.494195688225539,1005.0,2308.0,AVOID
-4.861951091243755,33.59274061791063,-0.972390218248751,19015.0,2923.0,AVOID
-0.9816115011701771,2.8327886186626583,-0.9816115011701771,997.0,2968.0,AVOID
-1.7600410436822047,57.78625875310039,-0.8800205218411024,4548.0,3515.0,AVOID
-4.815000477418123,40.4951033467224,-0.9630000954836246,17455.0,4900.0,AVOID
-2.0,0.0,-1.0,402.0,1453.0,AVOID
-1.9880174291938997,3.265986323710904,-0.9940087145969498,6120.0,2970.0,AVOID
-0.962962962962963,0.0,-0.962962962962963,135.0,2195.0,AVOID
-4.1658979089790895,209.40202088138105,-0.8331795817958179,10840.0,3249.0,AVOID
-1.1467635860159224,192.47429482054656,-0.5733817930079612,1926.0,4207.0,AVOID
-0.8786407766990292,0.0,-0.8786407766990292,412.0,1726.0,AVOID
-0.8843438032627222,25.259074277046125,-0.8843438032627222,1369.0,1429.0,AVOID
-0.9638621459467002,15.954313059293757,-0.9638621459467002,4778.0,2118.0,AVOID
-4.964936886395512,0.0,-0.9929873772791025,3565.0,1594.0,AVOID
-0.6568627450980392,5.892556509887896,-0.6568627450980392,510.0,4810.0,AVOID
-1.8803827751196172,0.0,-0.9401913875598086,836.0,3741.0,AVOID
-4.668991307863352,140.292817538097,-0.9337982615726703,16490.0,1328.0,AVOID
-0.943502824858757,0.0,-0.943502824858757,177.0,4619.0,AVOID
-0.9939903846153846,0.0,-0.9939903846153846,208.0,2428.0,AVOID
-0.7136150234741785,17.09349291397168,-0.7136150234741785,355.0,4927.0,AVOID
-0.9776785714285714,0.0,-0.9776785714285714,112.0,4748.0,AVOID
-1.9302290873815386,30.274418310520918,-0.9651145436907693,8934.0,4202.0,AVOID
-0.8573416840640222,48.75,-0.8573416840640222,1437.0,4642.0,AVOID
-4.095040049291436,209.1998440724685,-0.8190080098582871,13525.0,1582.0,AVOID
-0.9703140960163432,5.382168454119447,-0.9703140960163432,3916.0,2352.0,AVOID
-1.8767921146953406,31.402406135694623,-0.9383960573476703,3720.0,4748.0,AVOID
-1.8875502008032128,47.5172338962063,-0.9437751004016064,5810.0,4180.0,AVOID
-1.7217391304347827,34.64101615137755,-0.8608695652173913,1150.0,2932.0,AVOID
-0.3812893081761004,68.74649261535878,-0.07625786163522008,1060.0,1075.0,AVOID
-0.8206018518518519,21.998877636914813,-0.8206018518518519,576.0,3601.0,AVOID
-1.37822262663027,86.97416957257774,-0.689111313315135,2198.0,1790.0,AVOID
-4.17975040257649,216.99583258215972,-0.835950080515298,8280.0,2818.0,AVOID
-3.881816408155302,595.2683801819516,-0.7763632816310604,17085.0,3581.0,AVOID
-4.296754992319508,208.81110182929817,-0.8593509984639016,8680.0,2442.0,AVOID
-4.9747036715813815,2.083333333333332,-0.9949407343162763,5765.0,4707.0,AVOID
-1.74088713219148,37.44032288559726,-0.87044356609574,1518.0,4449.0,AVOID
-0.9825418994413407,0.0,-0.9825418994413407,716.0,1489.0,AVOID
-0.9813342967244701,10.999438818457406,-0.9813342967244701,2768.0,2413.0,AVOID
-4.772837706511176,120.74237776437253,-0.9545675413022352,17150.0,2004.0,AVOID
-4.695493300852618,0.0,-0.9390986601705237,8210.0,1426.0,AVOID
-1.794238683127572,0.0,-0.897119341563786,972.0,2166.0,AVOID
-0.410377358490566,37.5,-0.410377358490566,212.0,295.0,AVOID
-0.8600728387962431,30.759932857334967,-0.8600728387962431,1739.0,2350.0,AVOID
-5.0,0.0,-1.0,4270.0,3137.0,AVOID
-0.8641304347826086,16.237976320958225,-0.8641304347826086,1012.0,1189.0,AVOID
-1.7819569364949577,66.66666666666667,-0.8909784682474788,2446.0,4895.0,AVOID
-1.648936170212766,49.49747468305833,-0.824468085106383,940.0,3192.0,AVOID
-4.94314489928525,10.416666666666668,-0.98862897985705,2565.0,4607.0,AVOID
-1.1935483870967742,0.0,-0.5967741935483871,1240.0,2316.0,AVOID
-0.9790268456375839,0.0,-0.9790268456375839,298.0,4939.0,AVOID
-1.968982630272953,0.0,-0.9844913151364765,806.0,1246.0,AVOID
-4.496047430830039,233.3452377915607,-0.8992094861660078,5060.0,464.0,AVOID
-0.8731811507141903,98.68932735272509,-0.8731811507141903,2497.0,676.0,AVOID
-1.897108843537415,28.23359350966744,-0.9485544217687075,1568.0,4956.0,AVOID
-1.925,20.0,-0.9625,1600.0,3424.0,AVOID
-3.928188638799571,291.66666666666663,-0.7856377277599143,3110.0,1674.0,AVOID
-4.837037037037037,45.738538333541975,-0.9674074074074074,5625.0,949.0,AVOID
-4.610564535019911,163.35033925074453,-0.9221129070039822,14230.0,848.0,AVOID
-0.8701100244498777,46.875,-0.8701100244498777,818.0,4404.0,AVOID
-1.7596153846153846,0.0,-0.8798076923076923,3328.0,4404.0,AVOID
-1.6799268404206675,14.433756729740649,-0.8399634202103338,4374.0,4728.0,AVOID
-0.8961284230406044,10.770329614269007,-0.8961284230406044,706.0,3903.0,AVOID
-4.568441526866034,79.99083666656627,-0.9136883053732069,6855.0,1064.0,AVOID
-0.782608695652174,40.0,-0.782608695652174,552.0,4005.0,AVOID
-0.6228728006922412,115.19942450987942,-0.6228728006922412,3467.0,1202.0,AVOID
-0.9222488038277512,37.05332938819399,-0.9222488038277512,1881.0,4930.0,AVOID
-2.0,0.0,-1.0,1076.0,4781.0,AVOID
-0.09803921568627505,524.3860313514684,-0.01960784313725501,1615.0,1044.0,AVOID
-4.880026382823872,16.099190198556872,-0.9760052765647744,18320.0,4635.0,AVOID
-1.8926237161531279,28.33333333333333,-0.9463118580765639,1428.0,2679.0,AVOID
-4.7146118721461185,0.0,-0.9429223744292237,1095.0,2646.0,AVOID
-1.8234329675873375,38.57583749052298,-0.9117164837936688,5286.0,1263.0,AVOID
-0.10539215686274517,41.75191279716682,-0.10539215686274517,544.0,4927.0,AVOID
-4.990862573099415,0.0,-0.998172514619883,4560.0,2852.0,AVOID
-4.712977737254008,52.48766920316947,-0.9425955474508015,21935.0,1180.0,AVOID
-4.763668880940215,25.382870670134814,-0.952733776188043,9785.0,1975.0,AVOID
-4.896523178807947,5.892556509887896,-0.9793046357615894,3020.0,4703.0,AVOID
-0.9776528258362168,6.136311676215145,-0.9776528258362168,2312.0,2383.0,AVOID
-1.9765258215962442,0.0,-0.9882629107981221,1704.0,3408.0,AVOID
-4.66887417218543,0.0,-0.933774834437086,755.0,3598.0,AVOID
-4.56989247311828,0.0,-0.913978494623656,2325.0,1693.0,AVOID
-3.7904701576576576,516.552018109691,-0.7580940315315315,11840.0,2615.0,AVOID
-4.053805237315876,213.5257870111945,-0.8107610474631752,6110.0,3083.0,AVOID
-4.848068598068598,105.75638789334151,-0.9696137196137196,10010.0,4181.0,AVOID
-0.8946629213483146,21.875,-0.8946629213483146,534.0,2377.0,AVOID
-1.871377653804432,19.209372712298542,-0.935688826902216,4302.0,2038.0,AVOID
-4.346784168212739,141.55387666892065,-0.8693568336425479,5390.0,4517.0,AVOID
-0.6399176954732511,42.08127057650866,-0.6399176954732511,648.0,782.0,AVOID
-4.8841519925857275,0.0,-0.9768303985171455,5395.0,525.0,AVOID
-0.1429765886287625,111.95857368787003,-0.1429765886287625,598.0,1112.0,AVOID
-4.837778459023094,38.212984767760695,-0.9675556918046189,16310.0,770.0,AVOID
-4.846857597454256,38.32239789137211,-0.9693715194908512,20950.0,4152.0,AVOID
-3.432122370936902,575.9862881020977,-0.6864244741873804,13075.0,4289.0,AVOID
-3.5538510706295945,537.4982055669157,-0.7107702141259189,5215.0,2411.0,AVOID
-1.9538461538461538,1.4142135623730951,-0.9769230769230769,520.0,2535.0,AVOID
-0.9201340190119994,25.055493963954845,-0.9201340190119994,2139.0,4799.0,AVOID
-3.531026908292147,137.77497757011045,-0.7062053816584294,3035.0,4794.0,AVOID
-0.9862542955326461,0.0,-0.9862542955326461,1455.0,854.0,AVOID
-1.5439276485788116,125.46787437427956,-0.30878552971576234,1290.0,4896.0,AVOID
-1.8707070707070708,46.72615256292062,-0.9353535353535354,3300.0,2375.0,AVOID
-4.662481436479006,40.908744508100966,-0.9324962872958013,12345.0,2833.0,AVOID
-1.9921875,0.0,-0.99609375,512.0,1802.0,AVOID
-1.4573643410852712,83.33333333333334,-0.7286821705426356,860.0,2874.0,AVOID
-3.8505747126436782,0.0,-0.7701149425287357,2175.0,1080.0,AVOID
-4.67607383741569,65.11504538739467,-0.935214767483138,4695.0,2364.0,AVOID
-1.8477070499657768,24.19919228051793,-0.9238535249828884,3896.0,2539.0,AVOID
-0.9317738791423003,4.166666666666664,-0.9317738791423003,855.0,2565.0,AVOID
-4.981371087928465,0.0,-0.9962742175856929,3355.0,2207.0,AVOID
-1.8663101604278074,0.0,-0.9331550802139037,1496.0,1246.0,AVOID
-0.10569105691056913,51.01742621671322,-0.10569105691056913,164.0,1399.0,AVOID
-4.636098981077147,41.66666666666666,-0.9272197962154294,4580.0,1357.0,AVOID
-0.7361315660284733,33.39115355603141,-0.7361315660284733,679.0,277.0,AVOID
-1.4720422366210704,65.31972647421809,-0.7360211183105352,2778.0,4193.0,AVOID
-4.297752808988764,0.0,-0.8595505617977528,3560.0,1102.0,AVOID
-0.7007601542999773,49.18811107260295,-0.7007601542999773,2938.0,1217.0,AVOID
-0.9902534113060428,0.0,-0.9902534113060428,1026.0,4430.0,AVOID
-1.7458703939008895,0.0,-0.8729351969504447,1574.0,1945.0,AVOID
-0.9567099567099567,3.1426968052735447,-0.9567099567099567,385.0,1167.0,AVOID
-1.0,0.0,-1.0,314.0,2615.0,AVOID
-1.7228381374722839,0.0,-0.8614190687361419,902.0,4744.0,AVOID
-1.8869346733668342,57.5,-0.9434673366834171,2388.0,3375.0,AVOID
-4.344192288921425,68.89977372564037,-0.868838457784285,13660.0,3040.0,AVOID
-5.0,0.0,-1.0,655.0,3740.0,AVOID
-0.9227497846683893,20.15926172589992,-0.9227497846683893,3096.0,1094.0,AVOID
-3.7142242306864643,156.75529408036664,-0.7428448461372928,7745.0,3668.0,AVOID
-3.036649214659686,88.03408430829505,-0.6073298429319373,1910.0,4942.0,AVOID
-1.571092580714133,75.31102914654075,-0.7855462903570665,3118.0,631.0,AVOID
-5.0,0.0,-1.0,2455.0,963.0,AVOID
-0.9113475177304965,0.0,-0.9113475177304965,141.0,2303.0,AVOID
-0.8117320650019818,45.833333333333336,-0.8117320650019818,841.0,1465.0,AVOID
-3.9481831100284204,482.85095039248347,-0.7896366220056841,16420.0,1693.0,AVOID
-1.9939777175549533,0.7856742013183863,-0.9969888587774767,4428.0,3234.0,AVOID
-0.8768263676520557,30.869598292906762,-0.8768263676520557,981.0,3758.0,AVOID
-4.731300457153973,108.69575692590831,-0.9462600914307947,17135.0,3820.0,AVOID
-1.9457994579945799,0.0,-0.9728997289972899,1230.0,323.0,AVOID
-1.5284952849528495,72.43558228002944,-0.7642476424764247,3252.0,2857.0,AVOID
-0.6251874062968517,0.0,-0.6251874062968517,667.0,3191.0,AVOID
-2.0,0.0,-1.0,734.0,2311.0,AVOID
-1.7534516765285997,0.0,-0.8767258382642998,2028.0,3040.0,AVOID
-3.7484788140281005,221.39482348722836,-0.7496957628056201,15065.0,4412.0,AVOID
-4.8243559718969555,0.0,-0.9648711943793911,4270.0,557.0,AVOID
-1.8559211749395799,17.98210246523734,-0.9279605874697899,7172.0,2774.0,AVOID
-0.8096416784535596,27.31674702833184,-0.8096416784535596,707.0,898.0,AVOID
-1.6759729272419628,58.93212668447962,-0.8379864636209814,1576.0,2787.0,AVOID
-0.9251777029554807,39.86861137335367,-0.9251777029554807,1782.0,3634.0,AVOID
-4.237273361227336,186.59762281311671,-0.8474546722454672,4780.0,4658.0,AVOID
-4.818761780484269,44.86058019384946,-0.9637523560968537,11495.0,3018.0,AVOID
-4.661246612466124,74.38987946398802,-0.9322493224932249,7995.0,1168.0,AVOID
-1.1121872477804682,225.0,-0.5560936238902341,2478.0,2300.0,AVOID
-1.9090081892629662,0.0,-0.9545040946314831,2198.0,2121.0,AVOID
-5.0,0.0,-1.0,830.0,2594.0,AVOID
-4.706064356435643,40.86467759569381,-0.9412128712871286,4040.0,3636.0,AVOID
-0.9720670391061452,0.0,-0.9720670391061452,179.0,4327.0,AVOID
-4.564102564102564,24.206145913796355,-0.9128205128205128,6500.0,4409.0,AVOID
-4.654947916666667,253.70708297289866,-0.9309895833333334,12800.0,4561.0,AVOID
-4.497324159021407,162.29203439196678,-0.8994648318042813,10900.0,326.0,AVOID
-0.9487704918032787,0.0,-0.9487704918032787,244.0,3333.0,AVOID
-0.9785173784789022,3.7090355140446474,-0.9785173784789022,2599.0,219.0,AVOID
-0.9898451383599899,0.7856742013183863,-0.9898451383599899,1313.0,3859.0,AVOID
-3.9038581693220866,214.08500852001725,-0.7807716338644173,5335.0,2687.0,AVOID
-1.5801847187237614,0.0,-0.7900923593618807,2382.0,3756.0,AVOID
-1.0,0.0,-1.0,239.0,856.0,AVOID
-0.9638162752916851,9.048054152723518,-0.9638162752916851,2257.0,907.0,AVOID
-0.9348534201954397,0.0,-0.9348534201954397,307.0,2267.0,AVOID
-4.114294516327788,72.91666666666667,-0.8228589032655576,2705.0,4981.0,AVOID
-4.84539270253556,0.0,-0.969078540507112,2695.0,1169.0,AVOID
-0.7903300790330079,31.889383572538495,-0.7903300790330079,1434.0,4465.0,AVOID
-2.0,0.0,-1.0,590.0,1174.0,AVOID
-1.87781988810684,21.690513941853208,-0.93890994405342,7388.0,2665.0,AVOID
-0.8256972111553784,10.825317547305483,-0.8256972111553784,1004.0,3402.0,AVOID
-2.0,0.0,-1.0,1684.0,2736.0,AVOID
-4.899283988957902,24.188707222560804,-0.9798567977915804,9660.0,4383.0,AVOID
-1.8630990078108507,54.146559230880115,-0.9315495039054253,6316.0,4499.0,AVOID
-1.84304932735426,7.5,-0.92152466367713,446.0,1444.0,AVOID
-1.7493887530562346,15.855247992033707,-0.8746943765281173,818.0,669.0,AVOID
-0.7608695652173914,56.062960638513864,-0.7608695652173914,575.0,563.0,AVOID
-1.7453945081682307,62.920460702382016,-0.8726972540841154,3836.0,3727.0,AVOID
-5.0,0.0,-1.0,150.0,3377.0,AVOID
-1.9947257383966244,0.0,-0.9973628691983122,1264.0,3517.0,AVOID
-3.3440170940170937,171.24194123415484,-0.6688034188034188,3315.0,4979.0,AVOID
-0.9429898648648649,28.75,-0.9429898648648649,1184.0,331.0,AVOID
-1.8503740648379052,20.0,-0.9251870324189526,802.0,2191.0,AVOID
-4.303505185858127,202.1155472605817,-0.8607010371716253,22015.0,2448.0,AVOID
-0.9851747815230961,8.047169964928319,-0.9851747815230961,3204.0,4090.0,AVOID
-0.8055828421741977,86.30053091263383,-0.8055828421741977,2036.0,2656.0,AVOID
-1.3764172335600908,28.327886186626586,-0.6882086167800454,1176.0,3168.0,AVOID
-0.9917948717948719,232.15494474024658,-0.49589743589743596,3250.0,3156.0,AVOID
-5.0,0.0,-1.0,6770.0,193.0,AVOID
-4.920584498094028,0.0,-0.9841168996188057,3935.0,4775.0,AVOID
-1.86720737913486,39.62278735497766,-0.93360368956743,8384.0,4281.0,AVOID
-3.78485796194944,443.8065083130121,-0.756971592389888,6395.0,2380.0,AVOID
-5.0,0.0,-1.0,2435.0,3514.0,AVOID
-3.126356818630353,611.34316231199,-0.6252713637260706,16890.0,3017.0,AVOID
-1.9628995433789955,9.166666666666668,-0.9814497716894978,1168.0,2108.0,AVOID
-0.7756551017420583,120.70809601863682,-0.7756551017420583,2277.0,2167.0,AVOID
-3.5868661679135494,91.64393657581014,-0.7173732335827099,2005.0,1301.0,AVOID
-2.0,0.0,-1.0,208.0,4487.0,AVOID
-5.0,0.0,-1.0,2300.0,1812.0,AVOID
-0.9344941956882256,2.659821944750772,-0.9344941956882256,1005.0,2718.0,AVOID
-2.0,0.0,-1.0,194.0,2803.0,AVOID
-4.717906030336663,15.229722402080888,-0.9435812060673326,4505.0,581.0,AVOID
-1.0460729746444033,243.03741995832658,-0.5230364873222016,2156.0,2404.0,AVOID
-1.7208638956805216,104.9279588251381,-0.8604319478402608,3272.0,917.0,AVOID
-1.925925925925926,0.0,-0.962962962962963,900.0,1586.0,AVOID
-1.0,0.0,-1.0,184.0,207.0,AVOID
-1.0,0.0,-1.0,191.0,3922.0,AVOID
-1.870967741935484,13.33333333333333,-0.935483870967742,620.0,1385.0,AVOID
-1.9817351598173516,0.0,-0.9908675799086758,438.0,4459.0,AVOID
-0.9575928917609047,11.875,-0.9575928917609047,619.0,1569.0,AVOID
-1.9246231155778895,21.307275752662516,-0.9623115577889447,3184.0,1507.0,AVOID
-1.3084745762711865,245.0,-0.6542372881355932,2950.0,4889.0,AVOID
-0.8615531508593253,22.07362448623206,-0.8615531508593253,1571.0,483.0,AVOID
-0.9896069538926682,4.851180332381383,-0.9896069538926682,3528.0,1816.0,AVOID
-0.8844663088849135,20.150858511870705,-0.8844663088849135,559.0,4160.0,AVOID
-0.233830845771144,191.24155754786491,-0.116915422885572,670.0,4002.0,AVOID
-1.981891087828224,16.666666666666668,-0.990945543914112,5154.0,2203.0,AVOID
-0.9449229591348455,31.18665106838359,-0.9449229591348455,3483.0,4535.0,AVOID
-0.730917755320023,38.408491136180096,-0.730917755320023,4057.0,4466.0,AVOID
-0.37380130418105106,99.63087738444875,-0.37380130418105106,1738.0,2800.0,AVOID
-1.9834983498349834,0.0,-0.9917491749174917,404.0,413.0,AVOID
-0.991359154213683,1.3333333333333328,-0.991359154213683,3279.0,3067.0,AVOID
-0.8326464343699264,39.76250870814658,-0.8326464343699264,2669.0,2998.0,AVOID
-0.9611236518685728,8.260094833999586,-0.9611236518685728,1329.0,2288.0,AVOID
-1.7893772893772895,18.121673811444545,-0.8946886446886447,728.0,1349.0,AVOID
-4.438837414515773,89.92198386444234,-0.8877674829031547,15110.0,4461.0,AVOID
-1.9085503053680488,6.5052803813137965,-0.9542751526840244,2074.0,1690.0,AVOID
-0.9748302332447594,20.73154299612067,-0.9748302332447594,2258.0,4588.0,AVOID
-4.280626780626781,115.49410759380277,-0.8561253561253561,3510.0,4945.0,AVOID
-1.7747747747747749,65.55790956225525,-0.8873873873873874,6068.0,2288.0,AVOID
-1.8655913978494625,0.0,-0.9327956989247312,1488.0,3576.0,AVOID
-1.7781031117235044,93.75103929884999,-0.8890515558617522,5806.0,2648.0,AVOID
-1.5,12.5,-0.75,900.0,123.0,AVOID
-0.891680227827502,21.586829571233938,-0.891680227827502,2458.0,3201.0,AVOID
-0.24242424242424243,0.0,-0.24242424242424243,132.0,172.0,AVOID
-0.9392274392274392,10.015179451434928,-0.9392274392274392,2002.0,1196.0,AVOID
-0.9061032863849765,30.686587732536612,-0.9061032863849765,1633.0,2111.0,AVOID
-1.8221757322175733,18.75,-0.9110878661087867,478.0,1585.0,AVOID
-2.0,0.0,-1.0,1092.0,1789.0,AVOID
-2.0,0.0,-1.0,222.0,2353.0,AVOID
-2.0,0.0,-1.0,478.0,311.0,AVOID
-1.016021042563367,227.72205280414397,-0.5080105212816834,5576.0,4819.0,AVOID
-0.3727655099894851,85.9657554559437,-0.18638275499474255,634.0,2900.0,AVOID
-3.596014492753623,120.83333333333334,-0.7192028985507246,920.0,3061.0,AVOID
-0.9841772151898734,0.0,-0.9841772151898734,632.0,1914.0,AVOID
-0.9208188489764388,12.437342963832748,-0.9208188489764388,863.0,1532.0,AVOID
-0.9531835205992509,0.8333333333333335,-0.9531835205992509,178.0,3984.0,AVOID
-1.6743904285930638,81.74410538645645,-0.8371952142965319,4402.0,2270.0,AVOID
-0.9863731656184487,2.916666666666666,-0.9863731656184487,795.0,1061.0,AVOID
-4.622508182088664,93.41628974704662,-0.9245016364177328,16805.0,2329.0,AVOID
-4.724669603524229,0.0,-0.9449339207048458,2270.0,637.0,AVOID
-0.6489468405215647,21.650635094610966,-0.6489468405215647,997.0,3030.0,AVOID
-0.9467409361868465,21.00301271746214,-0.9467409361868465,3411.0,4950.0,AVOID
-4.713302752293578,0.0,-0.9426605504587157,1090.0,4114.0,AVOID
0.6082251082251084,215.25501671789723,0.3041125541125542,462.0,1593.0,LOTTO_PLAY
-1.0,0.0,-1.0,293.0,4622.0,AVOID
-4.521072796934866,20.83333333333333,-0.9042145593869731,3045.0,340.0,AVOID
-0.940296631473102,5.1946837602493785,-0.940296631473102,1326.0,357.0,AVOID
-0.691358024691358,41.11721050849632,-0.691358024691358,378.0,1446.0,AVOID
-4.400385154061625,56.3717817509592,-0.8800770308123249,4760.0,1819.0,AVOID
-0.6090534979423868,38.88321954140066,-0.6090534979423868,567.0,2910.0,AVOID
-4.514640356460853,128.24311403072016,-0.9029280712921706,15710.0,3436.0,AVOID
0.11548556430446189,108.33333333333333,0.11548556430446189,254.0,2358.0,MONITOR
-1.0,0.0,-1.0,56.0,4303.0,AVOID
-1.9642758999725198,7.856742013183861,-0.9821379499862599,2426.0,1905.0,AVOID
-1.7803617571059431,43.880756982227794,-0.8901808785529716,1806.0,3701.0,AVOID
-1.966996699669967,0.0,-0.9834983498349835,1212.0,3850.0,AVOID
-1.3011750154607298,202.76483976990087,-0.6505875077303649,2156.0,2456.0,AVOID
-0.9740532185050237,5.013003923131651,-0.9740532185050237,3019.0,434.0,AVOID
0.07604017216642744,0.0,0.07604017216642744,697.0,2753.0,MONITOR
-1.693877551020408,42.42640687119285,-0.846938775510204,1372.0,3622.0,AVOID
-0.9959612277867528,0.0,-0.9959612277867528,619.0,3830.0,AVOID
-1.9879227053140096,0.0,-0.9939613526570048,552.0,998.0,AVOID
-4.425164238788917,101.93952455582019,-0.8850328477577835,11670.0,2703.0,AVOID
-1.972183588317107,0.0,-0.9860917941585535,1438.0,2817.0,AVOID
-0.8573614110871128,238.63438352137828,-0.4286807055435564,3704.0,1354.0,AVOID
-5.0,0.0,-1.0,1755.0,1064.0,AVOID
-0.9904889784043862,1.570345947413443,-0.9904889784043862,2979.0,112.0,AVOID
-1.2874845105328379,178.53571071357126,-0.6437422552664189,2152.0,1341.0,AVOID
